compressor,compressor_policy,llm_policy,outlier_precision,regular_precision,outlier_values,outlier0,outlier1,outlier2,k_values,k0,k1,k2,num_batches,num_samples,correct_count,avg_accuracy,avg_latency,avg_ce_loss,avg_payload_ratio,tp0_original_bytes,tp1_original_bytes,tp2_original_bytes,tp0_compressed_bytes,tp1_compressed_bytes,tp2_compressed_bytes,tp0_payload_ratio,tp1_payload_ratio,tp2_payload_ratio,avg_compression_ratio
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"0.2500,1.0000,0.0000",0.2500,1.0000,0.0000,"0.2500,0.5313,0.2188",0.2500,0.5313,0.2188,100,10000,9322,0.9322,0.02515213242964819,0.35989542223513127,0.32590958775111606,655360000.0,327680000.0,163840000.0,163846388.0,174086400.0,35846400.0,0.25,0.5313,0.2188,3.0683356292164667
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"0.0000,0.2500,1.0000",0.0000,0.2500,1.0000,"0.1250,0.2813,0.5313",0.1250,0.2813,0.5313,100,10000,9322,0.9322,0.025607856977730988,0.359811004512012,0.2276953072684152,655360000.0,327680000.0,163840000.0,81926400.0,92166394.0,87046400.0,0.125,0.2813,0.5313,4.391834034687263
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"0.5000,0.7500,0.2500",0.5000,0.7500,0.2500,"0.3750,0.5313,0.3438",0.3750,0.5313,0.3438,100,10000,9321,0.9321,0.02124866231577471,0.3576607749611139,0.4151952950613839,655360000.0,327680000.0,163840000.0,245766384.0,174086398.0,56326398.0,0.375,0.5313,0.3438,2.408505134558802
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"0.2500,0.2500,0.7500",0.2500,0.2500,0.7500,"0.2500,0.2813,0.5188",0.2500,0.2813,0.5188,100,10000,9321,0.9321,0.021273184830788522,0.3574019958078861,0.29734190848214287,655360000.0,327680000.0,163840000.0,163846388.0,92166398.0,85002702.0,0.25,0.2813,0.5188,3.3631317062056723
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"0.2500,0.7500,0.5000",0.2500,0.7500,0.5000,"0.2500,0.5313,0.4688",0.2500,0.5313,0.4688,100,10000,9321,0.9321,0.0213594625541009,0.3574588252604008,0.3616238699776786,655360000.0,327680000.0,163840000.0,163846388.0,174086398.0,76806398.0,0.25,0.5313,0.4688,2.765304182109786
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"0.0000,0.5000,0.2500",0.0000,0.5000,0.2500,"0.1250,0.4063,0.3438",0.1250,0.4063,0.3438,100,10000,9321,0.9321,0.022411775395739825,0.3640708415210247,0.2366238821847098,655360000.0,327680000.0,163840000.0,81926400.0,133126398.0,56326400.0,0.125,0.4063,0.3438,4.226116107838155
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"0.5000,1.0000,1.0000",0.5000,1.0000,1.0000,"0.3750,0.5313,0.5313",0.3750,0.5313,0.5313,100,10000,9321,0.9321,0.0240683380770497,0.35866309523582457,0.44198101283482144,655360000.0,327680000.0,163840000.0,245766384.0,174086400.0,87046400.0,0.375,0.5313,0.5313,2.262540631748186
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"0.2500,0.7500,0.7500",0.2500,0.7500,0.7500,"0.2500,0.5313,0.5187",0.2500,0.5313,0.5187,100,10000,9320,0.932,0.021078367049340158,0.35649018719792364,0.36875033307756694,655360000.0,327680000.0,163840000.0,163846388.0,174086398.0,84979596.0,0.25,0.5313,0.5187,2.711861957259979
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"0.5000,0.7500,0.0000",0.5000,0.7500,0.0000,"0.3750,0.5313,0.2188",0.3750,0.5313,0.2188,100,10000,9320,0.932,0.021932965335436164,0.36226468965411185,0.3973381539481027,655360000.0,327680000.0,163840000.0,245766384.0,174086398.0,35846400.0,0.375,0.5313,0.2188,2.516747989246994
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"1.0000,0.2500,0.2500",1.0000,0.2500,0.2500,"0.5313,0.2813,0.3438",0.5313,0.2813,0.3438,100,10000,9320,0.932,0.022562280911952257,0.35869402103126047,0.43305245186941965,655360000.0,327680000.0,163840000.0,348166400.0,92166400.0,56326396.0,0.5313,0.2813,0.3438,2.3091890963396153
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"0.5000,1.0000,0.0000",0.5000,1.0000,0.0000,"0.3750,0.5313,0.2188",0.3750,0.5313,0.2188,100,10000,9320,0.932,0.025236723409034312,0.35953263625502585,0.3973381556919643,655360000.0,327680000.0,163840000.0,245766384.0,174086400.0,35846400.0,0.375,0.5313,0.2188,2.516747978201339
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"1.0000,0.0000,0.5000",1.0000,0.0000,0.5000,"0.5313,0.1563,0.4688",0.5313,0.1563,0.4688,100,10000,9320,0.932,0.026030117960181086,0.35958797097206113,0.4151953107561384,655360000.0,327680000.0,163840000.0,348166400.0,51206400.0,76806398.0,0.5313,0.1563,0.4688,2.408505043515152
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"0.2500,0.0000,0.0000",0.2500,0.0000,0.0000,"0.2500,0.1563,0.2188",0.2500,0.1563,0.2188,100,10000,9319,0.9319,0.02465523355640471,0.3617517280578613,0.21876673060825894,655360000.0,327680000.0,163840000.0,163846388.0,51206400.0,35846400.0,0.25,0.1563,0.2188,4.571078962599113
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"0.7500,0.5000,0.0000",0.7500,0.5000,0.0000,"0.5000,0.4063,0.2188",0.5000,0.4063,0.2188,100,10000,9318,0.9318,0.02189177507534623,0.35955068841576576,0.43305243443080355,655360000.0,327680000.0,163840000.0,327686378.0,133126398.0,35846400.0,0.5,0.4063,0.2188,2.3091891893284986
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"0.7500,0.0000,0.5000",0.7500,0.0000,0.5000,"0.5000,0.1563,0.4688",0.5000,0.1563,0.4688,100,10000,9318,0.9318,0.022047416914720088,0.3612664476037025,0.39733814871651785,655360000.0,327680000.0,163840000.0,327686378.0,51206400.0,76806398.0,0.5,0.1563,0.4688,2.51674802238396
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"0.2500,1.0000,0.5000",0.2500,1.0000,0.5000,"0.2500,0.5313,0.4688",0.2500,0.5313,0.4688,100,10000,9318,0.9318,0.022053374780807645,0.36027175419032575,0.3616238734654018,655360000.0,327680000.0,163840000.0,163846388.0,174086400.0,76806400.0,0.25,0.5313,0.4688,2.76530415543949
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"0.7500,0.0000,0.0000",0.7500,0.0000,0.0000,"0.5000,0.1563,0.2188",0.5000,0.1563,0.2188,100,10000,9318,0.9318,0.024219922414049508,0.3641893141716719,0.36162386474609376,655360000.0,327680000.0,163840000.0,327686378.0,51206400.0,35846400.0,0.5,0.1563,0.2188,2.76530422211523
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"0.7500,1.0000,0.0000",0.7500,1.0000,0.0000,"0.5000,0.5313,0.2188",0.5000,0.5313,0.2188,100,10000,9318,0.9318,0.024525552843697368,0.36165997877717015,0.4687667218889509,655360000.0,327680000.0,163840000.0,327686378.0,174086400.0,35846400.0,0.5,0.5313,0.2188,2.1332572328734893
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"1.0000,0.2500,0.0000",1.0000,0.2500,0.0000,"0.5313,0.2813,0.2188",0.5313,0.2813,0.2188,100,10000,9318,0.9318,0.025532950863707812,0.3617315693199635,0.4151953125,655360000.0,327680000.0,163840000.0,348166400.0,92166400.0,35846400.0,0.5313,0.2813,0.2188,2.408505033399191
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"1.0000,0.0000,1.0000",1.0000,0.0000,1.0000,"0.5313,0.1563,0.5313",0.5313,0.1563,0.5313,100,10000,9318,0.9318,0.027406100251246245,0.3602082934975624,0.4241238839285714,655360000.0,327680000.0,163840000.0,348166400.0,51206400.0,87046400.0,0.5313,0.1563,0.5313,2.3578016657237213
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"0.5000,0.5000,0.7500",0.5000,0.5000,0.7500,"0.3750,0.4063,0.5186",0.3750,0.4063,0.5186,100,10000,9317,0.9317,0.02111533682094887,0.3591324877738953,0.4044493460518973,655360000.0,327680000.0,163840000.0,245766384.0,133126400.0,84962082.0,0.375,0.4063,0.5186,2.4724975074423385
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"0.5000,0.2500,0.7500",0.5000,0.2500,0.7500,"0.3750,0.2813,0.5187",0.3750,0.2813,0.5187,100,10000,9317,0.9317,0.02125559843843803,0.3568816778808832,0.36874810442243305,655360000.0,327680000.0,163840000.0,245766384.0,92166398.0,84977044.0,0.375,0.2813,0.5187,2.7118783473240935
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"0.2500,0.5000,0.0000",0.2500,0.5000,0.0000,"0.2500,0.4063,0.2188",0.2500,0.4063,0.2188,100,10000,9317,0.9317,0.0218292432022281,0.3614089290052652,0.29019530203683036,655360000.0,327680000.0,163840000.0,163846388.0,133126400.0,35846400.0,0.25,0.4063,0.2188,3.445955165301347
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"0.0000,0.5000,0.5000",0.0000,0.5000,0.5000,"0.1250,0.4063,0.4688",0.1250,0.4063,0.4688,100,10000,9317,0.9317,0.022316203122027218,0.3645358823984861,0.25448102329799105,655360000.0,327680000.0,163840000.0,81926400.0,133126396.0,76806400.0,0.125,0.4063,0.4688,3.929566091177747
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"1.0000,0.0000,0.7500",1.0000,0.0000,0.7500,"0.5313,0.1563,0.5189",0.5313,0.1563,0.5189,100,10000,9317,0.9317,0.026851759750861674,0.3610968466848135,0.4223610194614955,655360000.0,327680000.0,163840000.0,348166400.0,51206400.0,85024606.0,0.5313,0.1563,0.5189,2.3676427367160593
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"0.7500,0.7500,0.0000",0.7500,0.7500,0.0000,"0.5000,0.5313,0.2188",0.5000,0.5313,0.2188,100,10000,9316,0.9316,0.021997005743905902,0.36011836044490336,0.4687667201450893,655360000.0,327680000.0,163840000.0,327686378.0,174086398.0,35846400.0,0.5,0.5313,0.2188,2.1332572408094315
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"0.2500,0.7500,0.0000",0.2500,0.7500,0.0000,"0.2500,0.5313,0.2188",0.2500,0.5313,0.2188,100,10000,9316,0.9316,0.0219977212511003,0.3622340524196625,0.32590958775111606,655360000.0,327680000.0,163840000.0,163846388.0,174086400.0,35846400.0,0.25,0.5313,0.2188,3.0683356292164667
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"0.5000,0.0000,0.7500",0.5000,0.0000,0.7500,"0.3750,0.1563,0.5190",0.3750,0.1563,0.5190,100,10000,9316,0.9316,0.02201574181439355,0.3596821768581867,0.3330845685686384,655360000.0,327680000.0,163840000.0,245766384.0,51206400.0,85035246.0,0.375,0.1563,0.519,3.0022405549956632
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"0.0000,0.2500,0.0000",0.0000,0.2500,0.0000,"0.1250,0.2813,0.2188",0.1250,0.2813,0.2188,100,10000,9315,0.9315,0.024444028807338328,0.37055943727493285,0.18305245361328126,655360000.0,327680000.0,163840000.0,81926400.0,92166398.0,35846400.0,0.125,0.2813,0.2188,5.4629150293314925
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"1.0000,0.7500,0.0000",1.0000,0.7500,0.0000,"0.5313,0.5313,0.2188",0.5313,0.5313,0.2188,100,10000,9315,0.9315,0.02602050915360451,0.3609667079150677,0.4866238839285714,655360000.0,327680000.0,163840000.0,348166400.0,174086400.0,35846400.0,0.5313,0.5313,0.2188,2.054975172872493
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"0.2500,0.0000,0.2500",0.2500,0.0000,0.2500,"0.2500,0.1563,0.3438",0.2500,0.1563,0.3438,100,10000,9314,0.9314,0.02210319656645879,0.3596921892464161,0.23662387346540179,655360000.0,327680000.0,163840000.0,163846388.0,51206400.0,56326400.0,0.25,0.1563,0.3438,4.226116263565502
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"0.7500,0.0000,1.0000",0.7500,0.0000,1.0000,"0.5000,0.1563,0.5313",0.5000,0.1563,0.5313,100,10000,9314,0.9314,0.02450893779983744,0.36268662959337233,0.4062667218889509,655360000.0,327680000.0,163840000.0,327686378.0,51206400.0,87046400.0,0.5,0.1563,0.5313,2.461437144914223
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"1.0000,0.0000,0.2500",1.0000,0.0000,0.2500,"0.5313,0.1563,0.3438",0.5313,0.1563,0.3438,100,10000,9313,0.9313,0.025441655437462032,0.364251883327961,0.3973381696428571,655360000.0,327680000.0,163840000.0,348166400.0,51206400.0,56326400.0,0.5313,0.1563,0.3438,2.516747889836102
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"0.0000,0.2500,0.7500",0.0000,0.2500,0.7500,"0.1250,0.2813,0.5193",0.1250,0.2813,0.5193,100,10000,9312,0.9312,0.02234067235607654,0.36422394078224896,0.22598613804408482,655360000.0,327680000.0,163840000.0,81926400.0,92166398.0,85086184.0,0.125,0.2813,0.5193,4.425050176329499
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"1.0000,0.5000,0.0000",1.0000,0.5000,0.0000,"0.5313,0.4063,0.2188",0.5313,0.4063,0.2188,100,10000,9312,0.9312,0.025534308163914828,0.3567986510694027,0.4509095964704241,655360000.0,327680000.0,163840000.0,348166400.0,133126398.0,35846400.0,0.5313,0.4063,0.2188,2.2177394489442666
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"0.0000,0.0000,0.0000",0.0000,0.0000,0.0000,"0.1250,0.1563,0.2188",0.1250,0.1563,0.2188,100,10000,9312,0.9312,0.029643806461244822,0.3661748533695936,0.14733816964285715,655360000.0,327680000.0,163840000.0,81926400.0,51206400.0,35846400.0,0.125,0.1563,0.2188,6.7871075256599624
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"0.0000,1.0000,1.0000",0.0000,1.0000,1.0000,"0.1250,0.5313,0.5313",0.1250,0.5313,0.5313,100,10000,9312,0.9312,0.031082595016341655,0.3597463048249483,0.2991238839285714,655360000.0,327680000.0,163840000.0,81926400.0,174086400.0,87046400.0,0.125,0.5313,0.5313,3.343096468481242
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"0.5000,0.2500,0.0000",0.5000,0.2500,0.0000,"0.3750,0.2813,0.2188",0.3750,0.2813,0.2188,100,10000,9311,0.9311,0.021905649139080198,0.36441607028245926,0.3259095807756696,655360000.0,327680000.0,163840000.0,245766384.0,92166396.0,35846400.0,0.375,0.2813,0.2188,3.0683356948880887
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"0.2500,0.0000,0.5000",0.2500,0.0000,0.5000,"0.2500,0.1563,0.4688",0.2500,0.1563,0.4688,100,10000,9311,0.9311,0.022159196059219538,0.36382666081190107,0.25448101632254466,655360000.0,327680000.0,163840000.0,163846388.0,51206400.0,76806400.0,0.25,0.1563,0.4688,3.929566198889034
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"0.0000,0.0000,0.2500",0.0000,0.0000,0.2500,"0.1250,0.1563,0.3438",0.1250,0.1563,0.3438,100,10000,9311,0.9311,0.026366026212926955,0.3664230053126812,0.16519531075613839,655360000.0,327680000.0,163840000.0,81926400.0,51206400.0,56326398.0,0.125,0.1563,0.3438,6.05344059357836
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"0.0000,1.0000,0.5000",0.0000,1.0000,0.5000,"0.1250,0.5313,0.4688",0.1250,0.5313,0.4688,100,10000,9311,0.9311,0.02674007700756192,0.35959672901779416,0.2901953107561384,655360000.0,327680000.0,163840000.0,81926400.0,174086400.0,76806398.0,0.125,0.5313,0.4688,3.4459550617629935
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"0.0000,0.0000,0.7500",0.0000,0.0000,0.7500,"0.1250,0.1563,0.5197",0.1250,0.1563,0.5197,100,10000,9311,0.9311,0.026959444631356747,0.3622237902134657,0.190324365234375,655360000.0,327680000.0,163840000.0,81926400.0,51206400.0,85146408.0,0.125,0.1563,0.5197,5.254188021426209
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"0.0000,1.0000,0.0000",0.0000,1.0000,0.0000,"0.1250,0.5313,0.2188",0.1250,0.5313,0.2188,100,10000,9311,0.9311,0.029517479517962783,0.3620555163174868,0.25448102678571427,655360000.0,327680000.0,163840000.0,81926400.0,174086400.0,35846400.0,0.125,0.5313,0.2188,3.929566037322106
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"0.0000,0.7500,0.7500",0.0000,0.7500,0.7500,"0.1250,0.5313,0.5192",0.1250,0.5313,0.5192,100,10000,9310,0.931,0.022356555254664272,0.3629804361611605,0.2973991768973214,655360000.0,327680000.0,163840000.0,81926400.0,174086398.0,85068370.0,0.125,0.5313,0.5192,3.3624840876585718
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"0.0000,0.7500,0.2500",0.0000,0.7500,0.2500,"0.1250,0.5313,0.3438",0.1250,0.5313,0.3438,100,10000,9309,0.9309,0.022435127736534922,0.35952305391430855,0.27233816615513395,655360000.0,327680000.0,163840000.0,81926400.0,174086396.0,56326400.0,0.125,0.5313,0.3438,3.671905462675264
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"0.0000,0.7500,0.0000",0.0000,0.7500,0.0000,"0.1250,0.5313,0.2188",0.1250,0.5313,0.2188,100,10000,9309,0.9309,0.02521900670370087,0.36419746484607457,0.25448102504185266,655360000.0,327680000.0,163840000.0,81926400.0,174086398.0,35846400.0,0.125,0.5313,0.2188,3.9295660642499266
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"0.0000,0.0000,1.0000",0.0000,0.0000,1.0000,"0.1250,0.1563,0.5313",0.1250,0.1563,0.5313,100,10000,9309,0.9309,0.030101425785105676,0.3645777743309736,0.1919810267857143,655360000.0,327680000.0,163840000.0,81926400.0,51206400.0,87046400.0,0.125,0.1563,0.5313,5.208848065575676
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"0.0000,1.0000,0.7500",0.0000,1.0000,0.7500,"0.1250,0.5313,0.5192",0.1250,0.5313,0.5192,100,10000,9308,0.9308,0.02779885545372963,0.36059492640197277,0.2973945207868304,655360000.0,327680000.0,163840000.0,81926400.0,174086400.0,85063028.0,0.125,0.5313,0.5192,3.36253673186128
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"0.7500,0.2500,0.0000",0.7500,0.2500,0.0000,"0.5000,0.2813,0.2188",0.5000,0.2813,0.2188,100,10000,9307,0.9307,0.02185761172324419,0.36416112661361694,0.39733814871651785,655360000.0,327680000.0,163840000.0,327686378.0,92166398.0,35846400.0,0.5,0.2813,0.2188,2.51674802238396
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"0.0000,1.0000,0.2500",0.0000,1.0000,0.2500,"0.1250,0.5313,0.3438",0.1250,0.5313,0.3438,100,10000,9307,0.9307,0.02760261102579534,0.36845468778163193,0.27233816615513395,655360000.0,327680000.0,163840000.0,81926400.0,174086400.0,56326396.0,0.125,0.5313,0.3438,3.671905462675264
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"0.5000,0.0000,0.0000",0.5000,0.0000,0.0000,"0.3750,0.1563,0.2188",0.3750,0.1563,0.2188,100,10000,9306,0.9306,0.02436702493811026,0.3623625034093857,0.29019529854910714,655360000.0,327680000.0,163840000.0,245766384.0,51206400.0,35846400.0,0.375,0.1563,0.2188,3.4459552067166896
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"0.0000,0.7500,1.0000",0.0000,0.7500,1.0000,"0.1250,0.5313,0.5313",0.1250,0.5313,0.5313,100,10000,9305,0.9305,0.02530205749440938,0.3692824449390173,0.2991238821847098,655360000.0,327680000.0,163840000.0,81926400.0,174086398.0,87046400.0,0.125,0.5313,0.5313,3.343096487971152
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"0.0000,0.5000,0.0000",0.0000,0.5000,0.0000,"0.1250,0.4063,0.2188",0.1250,0.4063,0.2188,100,10000,9304,0.9304,0.025015254491008818,0.3720979717373848,0.21876673758370535,655360000.0,327680000.0,163840000.0,81926400.0,133126396.0,35846400.0,0.125,0.4063,0.2188,4.57107881684882
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"0.0000,0.2500,0.2500",0.0000,0.2500,0.2500,"0.1250,0.2813,0.3438",0.1250,0.2813,0.3438,100,10000,9303,0.9303,0.022187628136016428,0.36306821018457414,0.20090959821428572,655360000.0,327680000.0,163840000.0,81926400.0,92166400.0,56326400.0,0.125,0.2813,0.3438,4.977362997527984
llmint8,llmint8_fp16_int4,fp16_int4,fp16,int4,"0.0000,0.0000,0.5000",0.0000,0.0000,0.5000,"0.1250,0.1563,0.4688",0.1250,0.1563,0.4688,100,10000,9295,0.9295,0.026796022919006644,0.369044937863946,0.18305245361328126,655360000.0,327680000.0,163840000.0,81926400.0,51206400.0,76806398.0,0.125,0.1563,0.4688,5.4629150293314925
